IssueCommentsCount_stdev,4.288981405678723
IssueCommentSentiments_count,1132
IssueCommentSentiments_mean,0.4213780918727915
IssueCommentSentiments_stdev,1.0770504677810473
IssueParticipantCount_count,288
IssueParticipantCount_mean,2.6180555555555554
IssueParticipantCount_stdev,1.2068129928411786
IssueCountPositiveComments_count,288
IssueCountPositiveComments_mean,1.65625
IssueCountPositiveComments_stdev,2.185610806914885
IssueCountNegativeComments_count,288
IssueCountNegativeComments_mean,0.6319444444444444
IssueCountNegativeComments_stdev,0.9823993083690616
ACCL,647.3151606932526
RPCPR,53
RPCIssue,53
issuesAndPRsCentrality_Density,0.018851989261906916
issuesAndPRsCentrality_Community Count,30
issuesAndPRsCentrality_TFN,257
issuesAndPRsCentrality_TFC,13.126491646778044
issuesAndPRsCentrality_NumberHighCentralityAuthors,1
issuesAndPRsCentrality_PercentageHighCentralityAuthors,0.003875968992248062
issuesAndPRsCentrality_Closeness_count,258
issuesAndPRsCentrality_Closeness_mean,0.3462686161871774
issuesAndPRsCentrality_Closeness_stdev,0.11554982330602909
issuesAndPRsCentrality_Betweenness_count,258
issuesAndPRsCentrality_Betweenness_mean,0.004761069888094593
issuesAndPRsCentrality_Betweenness_stdev,0.0331459501335058
issuesAndPRsCentrality_Centrality_count,258
issuesAndPRsCentrality_Centrality_mean,0.018851989261906916
issuesAndPRsCentrality_Centrality_stdev,0.04705569641633018
issuesAndPRsCentrality_CommunityAuthorCount_count,30
issuesAndPRsCentrality_CommunityAuthorCount_mean,8.6
issuesAndPRsCentrality_CommunityAuthorCount_stdev,15.352411918787807
issuesAndPRsCentrality_CommunityAuthorItemCount_count,30
issuesAndPRsCentrality_CommunityAuthorItemCount_mean,27.933333333333334
issuesAndPRsCentrality_CommunityAuthorItemCount_stdev,57.95713834427534
NumberActiveExperiencedDevs,0
BusFactorNumber,0.9844961240310077
SponsoredTFC,2.127659574468085
ExperiencedTFC,92.5531914893617
